frame,det,da,lane,w_det,w_da,w_lane
b612e792-38b302a3,0,0,0,0.25,0.25,0.25
b612e792-38fc9d6d,2,2,2,1.0,1.0,1.0
b61456bb-5bfb50ee,0,0,0,0.25,0.25,0.25
b61459f8-ae92ce64,1,1,1,0.5,0.5,0.5
b6149edb-63dcde71,2,2,2,1.0,1.0,1.0
b61527e7-207eccc6,0,0,0,0.25,0.25,0.25
b61527e7-ed487cc5,1,1,1,0.5,0.5,0.5
b61659ca-b9aded69,0,0,0,0.25,0.25,0.25
b6174277-7c80aaa7,0,0,0,0.25,0.25,0.25
b61a8404-29009d48,2,2,2,1.0,1.0,1.0
b61aec41-121a3d3a,0,0,0,0.25,0.25,0.25
b61aec41-15e06558,1,1,1,0.5,0.5,0.5
b61aec41-7b16e55c,0,0,0,0.25,0.25,0.25
b61aec41-95a44c1c,0,0,0,0.25,0.25,0.25
b61aec41-fe792c56,1,1,1,0.5,0.5,0.5
b61d661f-2d7bac86,0,0,0,0.25,0.25,0.25
b61f162d-b6e10f56,0,0,0,0.25,0.25,0.25
b61f19ba-2f34ba9f,1,1,1,0.5,0.5,0.5
b61f19ba-48885e8c,0,0,0,0.25,0.25,0.25
b61f19ba-ae781838,0,0,0,0.25,0.25,0.25
b61f7b3d-1e5fa9ff,0,0,0,0.25,0.25,0.25
b61fda8b-dbcf61c1,1,1,1,0.5,0.5,0.5
b61fda8b-fc0a3fe7,0,0,0,0.25,0.25,0.25
b6200832-fe3e43b0,1,1,1,0.5,0.5,0.5
b620b595-74b20761,0,0,0,0.25,0.25,0.25
b620fed9-6d88be73,2,2,2,1.0,1.0,1.0
b621872c-51db2c14,1,1,1,0.5,0.5,0.5
b6219281-0695c9fd,0,0,0,0.25,0.25,0.25
b6219281-2b4b9493,0,0,0,0.25,0.25,0.25
b6219281-861a5ba7,0,0,0,0.25,0.25,0.25
b6219281-9780cb21,0,0,0,0.25,0.25,0.25
b62279e2-0a5adb4c,1,1,1,0.5,0.5,0.5
b62279e2-257b5cc0,0,0,0,0.25,0.25,0.25
b6227ecd-ecc44823,1,1,1,0.5,0.5,0.5
b6228f2b-42996a33,1,1,1,0.5,0.5,0.5
b6230fb4-02138607,0,0,0,0.25,0.25,0.25
b624162c-dd74b4df,0,0,0,0.25,0.25,0.25
b6241b17-301c2e2e,0,0,0,0.25,0.25,0.25
b6241b17-840feb5b,1,1,1,0.5,0.5,0.5
b6241b17-b82f1b25,1,1,1,0.5,0.5,0.5
b6250d40-d51c7992,0,0,0,0.25,0.25,0.25
b6270d75-6999f310,0,0,0,0.25,0.25,0.25
b629c466-a0893075,0,0,0,0.25,0.25,0.25
b62b4989-3b60bb9c,2,2,2,1.0,1.0,1.0
b62bef56-29a2dde5,0,0,0,0.25,0.25,0.25
b62bef56-3f15e2c9,0,0,0,0.25,0.25,0.25
b62bef56-b08de744,0,0,0,0.25,0.25,0.25
b62c825e-75f4cc31,0,0,0,0.25,0.25,0.25
b62e6504-1be1ddd7,1,1,1,0.5,0.5,0.5
b62e6504-687ea24f,1,1,1,0.5,0.5,0.5
b63368bc-17582ebd,1,1,1,0.5,0.5,0.5
b63368bc-37bc42c5,0,0,0,0.25,0.25,0.25
b633ed08-08a8b4ce,1,1,1,0.5,0.5,0.5
b634ca9d-c0211c64,1,1,1,0.5,0.5,0.5
b6359092-fc2faab6,0,0,0,0.25,0.25,0.25
b6375e65-94027fd8,0,0,0,0.25,0.25,0.25
b6375e65-d6e0692e,2,2,2,1.0,1.0,1.0
b6377978-3fa655d3,0,0,0,0.25,0.25,0.25
b63a501b-90039f36,2,2,2,1.0,1.0,1.0
b63ae329-24084d65,2,2,2,1.0,1.0,1.0
b63b1c14-f01a2f6b,2,2,2,1.0,1.0,1.0
b63f0379-f0b444b5,0,0,0,0.25,0.25,0.25
b63fe296-4c1819fe,2,2,2,1.0,1.0,1.0
b641595b-a1ea9ccc,2,2,2,1.0,1.0,1.0
b641595b-ab8e24d2,0,0,0,0.25,0.25,0.25
b643ea5a-af37c824,2,2,2,1.0,1.0,1.0
b643ed1d-7fbdd446,0,0,0,0.25,0.25,0.25
b643ed1d-e4a05157,0,0,0,0.25,0.25,0.25
b645271a-42c7ec52,2,2,2,1.0,1.0,1.0
b645271a-cd9ec256,0,0,0,0.25,0.25,0.25
b645e381-3d9a5456,1,1,1,0.5,0.5,0.5
b6478560-1d584e43,2,2,2,1.0,1.0,1.0
b6487a3e-0761a2ae,0,0,0,0.25,0.25,0.25
b6487a3e-2ddb32e0,0,0,0,0.25,0.25,0.25
b64e5796-3aa7adc0,1,1,1,0.5,0.5,0.5
b64e5796-be9c7667,0,0,0,0.25,0.25,0.25
b64e7cbc-d7dba7f9,0,0,0,0.25,0.25,0.25
b65081c3-7ace0408,1,1,1,0.5,0.5,0.5
b65081c3-9fb008e3,2,2,2,1.0,1.0,1.0
b65081c3-a3dde936,0,0,0,0.25,0.25,0.25
b651ca9e-a11f85d6,2,2,2,1.0,1.0,1.0
b6530006-b43698a3,2,2,2,1.0,1.0,1.0
b6541edc-7408a6a4,0,0,0,0.25,0.25,0.25
b6541edc-ecc17d4b,2,2,2,1.0,1.0,1.0
b65688be-a25d3375,2,2,2,1.0,1.0,1.0
b6579e76-1d48651a,0,0,0,0.25,0.25,0.25
b6579e76-4fee87d1,0,0,0,0.25,0.25,0.25
b6579e76-7415d4ba,1,1,1,0.5,0.5,0.5
b6579e76-9da25188,0,0,0,0.25,0.25,0.25
b6579e76-e438da36,1,1,1,0.5,0.5,0.5
b6579e76-e88b3d6d,1,1,1,0.5,0.5,0.5
b6579e76-f2a13f71,0,0,0,0.25,0.25,0.25
b657d595-3f1fa3ca,0,0,0,0.25,0.25,0.25
b657d595-af4a9aee,0,0,0,0.25,0.25,0.25
b657d595-e1026272,0,0,0,0.25,0.25,0.25
b6592e95-0eaf85a5,0,0,0,0.25,0.25,0.25
b6592e95-6e497868,1,1,1,0.5,0.5,0.5
b65db570-815a9c9a,2,2,2,1.0,1.0,1.0
b65fadaa-c6abbbaa,0,0,0,0.25,0.25,0.25
b65fd3df-39bd79aa,0,0,0,0.25,0.25,0.25
b65fd3df-87ed965a,0,0,0,0.25,0.25,0.25
b65ff14a-fc05765f,2,2,2,1.0,1.0,1.0
b6606454-86d77cb2,2,2,2,1.0,1.0,1.0
b6606454-a4fca360,1,1,1,0.5,0.5,0.5
b6630cba-4950a75a,1,1,1,0.5,0.5,0.5
b6642e30-6d6af891,0,0,0,0.25,0.25,0.25
b6642e30-93accfbe,0,0,0,0.25,0.25,0.25
b6642e30-d87afdb2,0,0,0,0.25,0.25,0.25
b66462a4-ce0558e1,0,0,0,0.25,0.25,0.25
b6658d33-6dbf3405,1,1,1,0.5,0.5,0.5
b6658d33-adfea9cf,1,1,1,0.5,0.5,0.5
b6658d33-e6bc8c60,2,2,2,1.0,1.0,1.0
b6658d33-fe2d18f8,1,1,1,0.5,0.5,0.5
b6663f36-805c1a0e,0,0,0,0.25,0.25,0.25
b666b95d-c38366c7,1,1,1,0.5,0.5,0.5
b6673f98-1e13354a,2,2,2,1.0,1.0,1.0
b6673f98-662b331b,0,0,0,0.25,0.25,0.25
b6673f98-d6661115,0,0,0,0.25,0.25,0.25
b668a2f1-71cdf31d,2,2,2,1.0,1.0,1.0
b6695a33-42d20aa3,0,0,0,0.25,0.25,0.25
b66c8021-7cb6d587,1,1,1,0.5,0.5,0.5
b66c89a6-0e3787ab,1,1,1,0.5,0.5,0.5
b66ecd35-8de7da84,0,0,0,0.25,0.25,0.25
b66f7339-b14741dc,0,0,0,0.25,0.25,0.25
b670cde3-068b52ad,0,0,0,0.25,0.25,0.25
b67206f2-c8c9f269,1,1,1,0.5,0.5,0.5
b6741a2c-5a933eb6,1,1,1,0.5,0.5,0.5
b6741a2c-5fd7704c,2,2,2,1.0,1.0,1.0
b674bc13-24a7836b,1,1,1,0.5,0.5,0.5
b674bc13-27dd7ecf,0,0,0,0.25,0.25,0.25
b674bc13-2b4cdef3,1,1,1,0.5,0.5,0.5
b674bc13-3e309d54,0,0,0,0.25,0.25,0.25
b674bc13-41fca4db,0,0,0,0.25,0.25,0.25
b674bc13-8a296606,1,1,1,0.5,0.5,0.5
b674bc13-dceb1013,2,2,2,1.0,1.0,1.0
b674bc13-f5f68ca6,1,1,1,0.5,0.5,0.5
b6763bf3-348c7b94,0,0,0,0.25,0.25,0.25
b6769965-61689289,2,2,2,1.0,1.0,1.0
b6770025-04eaf87d,1,1,1,0.5,0.5,0.5
b6770025-c81ef5ed,2,2,2,1.0,1.0,1.0
b6770a65-4fe52fcb,2,2,2,1.0,1.0,1.0
b677a46e-fb00fe82,2,2,2,1.0,1.0,1.0
b678cf28-16eac9dc,0,0,0,0.25,0.25,0.25
b6795a21-1fab0f9e,2,2,2,1.0,1.0,1.0
b67a1d26-573dee1f,1,1,1,0.5,0.5,0.5
b67cbe89-ef413620,1,1,1,0.5,0.5,0.5
b67d5d14-90c181ab,1,1,1,0.5,0.5,0.5
b67d5d14-ecdff820,0,0,0,0.25,0.25,0.25
b67d5d14-fbc8866e,0,0,0,0.25,0.25,0.25
b6804637-851a6e28,0,0,0,0.25,0.25,0.25
b680f9ff-3edc5eee,2,2,2,1.0,1.0,1.0
b680f9ff-c3577e59,0,0,0,0.25,0.25,0.25
b6818d65-6cfd37c8,0,0,0,0.25,0.25,0.25
b683b494-0b21b850,1,1,1,0.5,0.5,0.5
b683c5c9-94747d74,1,1,1,0.5,0.5,0.5
b68445f5-cf8714b0,1,1,1,0.5,0.5,0.5
b68445f5-fcfc98f7,2,2,2,1.0,1.0,1.0
b685046c-a16279b4,0,0,0,0.25,0.25,0.25
b685cf4e-30eb4efa,0,0,0,0.25,0.25,0.25
b685cf4e-e1378204,2,2,2,1.0,1.0,1.0
b685eb37-dc649de0,0,0,0,0.25,0.25,0.25
b6876a74-8532d216,1,1,1,0.5,0.5,0.5
b68913f1-029e9d1a,1,1,1,0.5,0.5,0.5
b689c867-5a0ac45a,2,2,2,1.0,1.0,1.0
b68a000f-9a8091f9,1,1,1,0.5,0.5,0.5
b68a0153-2c58a0e3,0,0,0,0.25,0.25,0.25
b68e35b5-0881c831,1,1,1,0.5,0.5,0.5
b68e35b5-865cf5ee,0,0,0,0.25,0.25,0.25
b68e35b5-a135e64a,1,1,1,0.5,0.5,0.5
b68fe1ec-4c1094e2,1,1,1,0.5,0.5,0.5
b690989d-07e39c92,0,0,0,0.25,0.25,0.25
b690989d-919a2775,0,0,0,0.25,0.25,0.25
b690e7dd-1a1d38d1,0,0,0,0.25,0.25,0.25
b69173a4-d0c92583,0,0,0,0.25,0.25,0.25
b69191ad-9c9cfe44,0,0,0,0.25,0.25,0.25
b69603b2-8a99f37d,1,1,1,0.5,0.5,0.5
b69656bc-cd6901d3,0,0,0,0.25,0.25,0.25
b696cc35-68871f2a,0,0,0,0.25,0.25,0.25
b696ed52-a487c213,2,2,2,1.0,1.0,1.0
b6976dce-0810ee45,0,0,0,0.25,0.25,0.25
b6976dce-3c045c22,0,0,0,0.25,0.25,0.25
b69876fe-79c5a97a,1,1,1,0.5,0.5,0.5
b699a1df-6e9e269d,0,0,0,0.25,0.25,0.25
b699c424-44ce61e2,1,1,1,0.5,0.5,0.5
b69a7e04-1dea4bd1,0,0,0,0.25,0.25,0.25
b69a7e04-226ce8c3,0,0,0,0.25,0.25,0.25
b69a7e04-794b786c,0,0,0,0.25,0.25,0.25
b69b040b-15424e43,2,2,2,1.0,1.0,1.0
b69b7d13-a9c704af,0,0,0,0.25,0.25,0.25
b69d5b1d-03bd6daa,2,2,2,1.0,1.0,1.0
b69d5b1d-99133316,0,0,0,0.25,0.25,0.25
b69d81dd-35fbc1cf,0,0,0,0.25,0.25,0.25
b69e6a5d-a9cb966f,0,0,0,0.25,0.25,0.25
b69fc2ae-156d58aa,1,1,1,0.5,0.5,0.5
b6a0a684-b46f896b,0,0,0,0.25,0.25,0.25
b6a0a684-e1ce5607,0,0,0,0.25,0.25,0.25
b6a146ff-7491aafb,1,1,1,0.5,0.5,0.5
b6a1d94c-6e3fcf27,1,1,1,0.5,0.5,0.5
b6a5e5f0-73e9525b,2,2,2,1.0,1.0,1.0
b6a6df2d-3911b7c3,0,0,0,0.25,0.25,0.25
b6a6df2d-435493e8,0,0,0,0.25,0.25,0.25
b6a6df2d-743bf863,0,0,0,0.25,0.25,0.25
b6a6df2d-8f9cc4cf,2,2,2,1.0,1.0,1.0
b6a6df2d-cc93b4c6,1,1,1,0.5,0.5,0.5
b6a7a3ef-1151ebda,2,2,2,1.0,1.0,1.0
b6a8503c-4991b168,1,1,1,0.5,0.5,0.5
b6a8503c-52e3490b,0,0,0,0.25,0.25,0.25
b6a8503c-5e7375a8,1,1,1,0.5,0.5,0.5
b6a8503c-a797867c,0,0,0,0.25,0.25,0.25
b6a8503c-b04e247c,0,0,0,0.25,0.25,0.25
b6a936f4-483e5144,0,0,0,0.25,0.25,0.25
b6a936f4-f54cef7f,2,2,2,1.0,1.0,1.0
b6aa41ba-04780705,1,1,1,0.5,0.5,0.5
b6aa41ba-08564ca8,0,0,0,0.25,0.25,0.25
b6aa41ba-6ac62da0,1,1,1,0.5,0.5,0.5
b6aa41ba-736c9da7,1,1,1,0.5,0.5,0.5
b6aa41ba-768fdf21,1,1,1,0.5,0.5,0.5
b6accff3-eb28ad4f,0,0,0,0.25,0.25,0.25
b6aeb288-6615a6dc,1,1,1,0.5,0.5,0.5
b6aeb288-c860c9a2,1,1,1,0.5,0.5,0.5
b6af8c92-ba98fb91,0,0,0,0.25,0.25,0.25
b6afe56b-ec85d002,0,0,0,0.25,0.25,0.25
b6b01f9f-5ed424ca,1,1,1,0.5,0.5,0.5
b6b01f9f-f6aa5d75,0,0,0,0.25,0.25,0.25
b6b047b4-3fccc761,0,0,0,0.25,0.25,0.25
b6b047b4-7bdf1e93,0,0,0,0.25,0.25,0.25
b6b047b4-ca577730,0,0,0,0.25,0.25,0.25
b6b047b4-e61f09a7,0,0,0,0.25,0.25,0.25
b6b0d831-7abd7933,1,1,1,0.5,0.5,0.5
b6b536f4-c90f357e,2,2,2,1.0,1.0,1.0
b6b616b3-979e75c3,0,0,0,0.25,0.25,0.25
b6b6fd86-ab4d10f6,0,0,0,0.25,0.25,0.25
b6b7800d-bdecc6bc,0,0,0,0.25,0.25,0.25
b6b871e8-e0718c93,2,2,2,1.0,1.0,1.0
b6b8d59f-e8059575,2,2,2,1.0,1.0,1.0
b6b9069a-4908df6a,0,0,0,0.25,0.25,0.25
b6b9069a-5417277d,0,0,0,0.25,0.25,0.25
b6b9d3c1-d683dfce,0,0,0,0.25,0.25,0.25
b6ba23a1-4d9e1f20,0,0,0,0.25,0.25,0.25
b6ba23a1-98fd0d6b,0,0,0,0.25,0.25,0.25
b6bac30c-216dc02e,0,0,0,0.25,0.25,0.25
b6bb7bc8-795f455a,0,0,0,0.25,0.25,0.25
b6bd79c8-c94f5c10,0,0,0,0.25,0.25,0.25
b6bdb46e-2c60ecc3,2,2,2,1.0,1.0,1.0
b6bdb46e-3709d206,0,0,0,0.25,0.25,0.25
b6bec9b9-3ceaf9b6,0,0,0,0.25,0.25,0.25
b6bec9b9-a964c43a,2,2,2,1.0,1.0,1.0
b6c0964a-87b5d540,0,0,0,0.25,0.25,0.25
b6c22033-a2105050,0,0,0,0.25,0.25,0.25
b6c2a409-b0dacc13,1,1,1,0.5,0.5,0.5
b6c2d715-ba5d6ecc,0,0,0,0.25,0.25,0.25
b6c3cbb0-1c4e006c,2,2,2,1.0,1.0,1.0
b6c6e6fe-1c5ab635,0,0,0,0.25,0.25,0.25
b6c6e6fe-f325bc62,1,1,1,0.5,0.5,0.5
b6c771db-9c243cab,0,0,0,0.25,0.25,0.25
b6c771db-a92c32e3,0,0,0,0.25,0.25,0.25
b6c771db-f15d8a40,0,0,0,0.25,0.25,0.25
b6c89a7e-23a41125,1,1,1,0.5,0.5,0.5
b6c938b0-7bc5d2b8,0,0,0,0.25,0.25,0.25
b6c938b0-a748acc1,0,0,0,0.25,0.25,0.25
b6c938b0-c1d453f8,0,0,0,0.25,0.25,0.25
b6ca7400-0ed0dc64,1,1,1,0.5,0.5,0.5
b6cad0b4-56d2e2d9,2,2,2,1.0,1.0,1.0
b6cbfcf4-ce2bfe3b,1,1,1,0.5,0.5,0.5
b6cbfcf4-cfa37f13,2,2,2,1.0,1.0,1.0
b6ceb8b8-0aeb8a64,1,1,1,0.5,0.5,0.5
b6cebd5a-5ca64f5f,0,0,0,0.25,0.25,0.25
b6d0b46a-ec482777,1,1,1,0.5,0.5,0.5
b6d0b9d1-3460a220,0,0,0,0.25,0.25,0.25
b6d0b9d1-97b198c7,0,0,0,0.25,0.25,0.25
b6d0b9d1-9e750bae,1,1,1,0.5,0.5,0.5
b6d0b9d1-a2c6c924,2,2,2,1.0,1.0,1.0
b6d0b9d1-bfbc7861,1,1,1,0.5,0.5,0.5
b6d0b9d1-d643d86a,1,1,1,0.5,0.5,0.5
b6d0b9d1-f5531bf3,0,0,0,0.25,0.25,0.25
b6d1c1f6-998f36f3,2,2,2,1.0,1.0,1.0
b6d2717a-6e17bbb1,1,1,1,0.5,0.5,0.5
b6d2717a-a24fc378,1,1,1,0.5,0.5,0.5
b6d2717a-d8d1bc0c,1,1,1,0.5,0.5,0.5
b6d5b39b-710032ac,1,1,1,0.5,0.5,0.5
b6d6e4f6-cc416656,2,2,2,1.0,1.0,1.0
b6d82c09-389f4f78,1,1,1,0.5,0.5,0.5
b6d82c09-e7005951,1,1,1,0.5,0.5,0.5
b6d855a5-38d55a26,1,1,1,0.5,0.5,0.5
b6d855a5-c1d5a996,0,0,0,0.25,0.25,0.25
b6d9b0ba-a0a7525e,1,1,1,0.5,0.5,0.5
b6db090c-2b1971cf,1,1,1,0.5,0.5,0.5
b6db6674-29fd8e88,1,1,1,0.5,0.5,0.5
b6db6674-74fe17d1,0,0,0,0.25,0.25,0.25
b6db6674-bd255464,0,0,0,0.25,0.25,0.25
b6ddc104-54cc00e3,0,0,0,0.25,0.25,0.25
b6ddc104-b6089ee2,0,0,0,0.25,0.25,0.25
b6ddc104-dd647db8,2,2,2,1.0,1.0,1.0
b6de6d24-bfcf2de4,0,0,0,0.25,0.25,0.25
b6decb24-0de96f8c,1,1,1,0.5,0.5,0.5
b6decb24-390c9ae7,1,1,1,0.5,0.5,0.5
b6decb24-3f0404d4,2,2,2,1.0,1.0,1.0
b6decb24-75789742,1,1,1,0.5,0.5,0.5
b6decb24-7fbd99e8,0,0,0,0.25,0.25,0.25
b6decb24-82234e11,0,0,0,0.25,0.25,0.25
b6decb24-fffc40f7,0,0,0,0.25,0.25,0.25
b6df605f-34527b5f,2,2,2,1.0,1.0,1.0
b6df605f-51c158b8,2,2,2,1.0,1.0,1.0
b6df605f-5f035267,0,0,0,0.25,0.25,0.25
b6df605f-acdccf67,0,0,0,0.25,0.25,0.25
b6e264cf-d2600371,0,0,0,0.25,0.25,0.25
b6e2a815-20a3637b,1,1,1,0.5,0.5,0.5
b6e2a815-6106646d,0,0,0,0.25,0.25,0.25
b6e49a81-ca7f9e9d,0,0,0,0.25,0.25,0.25
b6e4a55e-0684fdec,0,0,0,0.25,0.25,0.25
b6e4a55e-2e6228cc,2,2,2,1.0,1.0,1.0
b6e4a55e-4a7068f1,0,0,0,0.25,0.25,0.25
b6e591bd-d509b54b,0,0,0,0.25,0.25,0.25
b6e5b2fd-1e596798,0,0,0,0.25,0.25,0.25
b6e602b3-50bfb157,2,2,2,1.0,1.0,1.0
b6e683d2-84d2dfbf,1,1,1,0.5,0.5,0.5
b6e683d2-bd7cdcbb,0,0,0,0.25,0.25,0.25
b6e90f9b-3f3431d4,2,2,2,1.0,1.0,1.0
b6ea0cd9-aa1cbdf5,1,1,1,0.5,0.5,0.5
b6ea0cd9-b9cec75f,2,2,2,1.0,1.0,1.0
b6ea1520-1bd7b870,1,1,1,0.5,0.5,0.5
b6ea1520-1c9df539,1,1,1,0.5,0.5,0.5
b6eda03e-50c604c1,0,0,0,0.25,0.25,0.25
b6f2176b-20c2f527,1,1,1,0.5,0.5,0.5
b6f2176b-fcca7545,0,0,0,0.25,0.25,0.25
b6f40904-693d5d3d,1,1,1,0.5,0.5,0.5
b6f4b139-527d7e55,0,0,0,0.25,0.25,0.25
b6f4b139-744f76c0,0,0,0,0.25,0.25,0.25
b6f4b139-d7311df5,2,2,2,1.0,1.0,1.0
b6f77fda-02b6e75b,0,0,0,0.25,0.25,0.25
b6f77fda-2531c3a3,0,0,0,0.25,0.25,0.25
b6f77fda-33d2260f,0,0,0,0.25,0.25,0.25
b6f77fda-46184a8c,1,1,1,0.5,0.5,0.5
b6f81988-1083f3fa,1,1,1,0.5,0.5,0.5
b6f85287-cde20f1d,2,2,2,1.0,1.0,1.0
b6f8a510-6f70445f,1,1,1,0.5,0.5,0.5
b6f95b33-d54400d9,1,1,1,0.5,0.5,0.5
b6f9afd4-63573be9,0,0,0,0.25,0.25,0.25
b6fae313-657598b1,0,0,0,0.25,0.25,0.25
b6ff1331-f6d3fba8,1,1,1,0.5,0.5,0.5
b6ffd606-322ba017,0,0,0,0.25,0.25,0.25
b6ffe7bd-017de39c,0,0,0,0.25,0.25,0.25
b6ffe7bd-1e0d5145,0,0,0,0.25,0.25,0.25
b6ffe7bd-35e5adfb,1,1,1,0.5,0.5,0.5
b6ffe7bd-735e0b0a,2,2,2,1.0,1.0,1.0
b6ffe7bd-7c91eac9,1,1,1,0.5,0.5,0.5
b6ffe7bd-a0d0cd8d,1,1,1,0.5,0.5,0.5
b6ffe7bd-a462948c,0,0,0,0.25,0.25,0.25
b6ffe7bd-ca9d4b5b,1,1,1,0.5,0.5,0.5
b6ffe7bd-d13595c6,0,0,0,0.25,0.25,0.25
b6ffe7bd-d7a0f83e,0,0,0,0.25,0.25,0.25
b6ffe7bd-d8f2c88e,0,0,0,0.25,0.25,0.25
b6ffe7bd-f7d2cdce,1,1,1,0.5,0.5,0.5
b6ffe7bd-fd52b51e,0,0,0,0.25,0.25,0.25
b7007510-f6b3b182,1,1,1,0.5,0.5,0.5
b700e409-b6515113,0,0,0,0.25,0.25,0.25
b701e0ad-0179d536,0,0,0,0.25,0.25,0.25
b701e0ad-899d1610,0,0,0,0.25,0.25,0.25
b701e0ad-f824d54b,0,0,0,0.25,0.25,0.25
b7041acc-6de39959,2,2,2,1.0,1.0,1.0
b7041acc-a64aa9d2,0,0,0,0.25,0.25,0.25
b7049e6e-fa515af6,0,0,0,0.25,0.25,0.25
b705004b-c5606783,0,0,0,0.25,0.25,0.25
b7064abc-24deedb3,0,0,0,0.25,0.25,0.25
b7064abc-4ed592fe,1,1,1,0.5,0.5,0.5
b7064abc-878a912c,0,0,0,0.25,0.25,0.25
b70692e1-fcb7203c,2,2,2,1.0,1.0,1.0
b7072ec0-3a3b64a5,2,2,2,1.0,1.0,1.0
b709801c-c2f5bc24,1,1,1,0.5,0.5,0.5
b70b64da-024e0355,0,0,0,0.25,0.25,0.25
b70b64da-2a532ff1,1,1,1,0.5,0.5,0.5
b70b64da-396bfbd3,1,1,1,0.5,0.5,0.5
b70b64da-73d75639,1,1,1,0.5,0.5,0.5
b70b7cdc-c4dcd88b,0,0,0,0.25,0.25,0.25
b70c8fba-827bc9c7,1,1,1,0.5,0.5,0.5
b70d1e4a-467d8c58,0,0,0,0.25,0.25,0.25
b70f200b-ad49ec36,1,1,1,0.5,0.5,0.5
b710d831-df5ce01b,0,0,0,0.25,0.25,0.25
b710d831-faa2aa67,0,0,0,0.25,0.25,0.25
b7147430-2a111946,2,2,2,1.0,1.0,1.0
b714a088-861a043b,1,1,1,0.5,0.5,0.5
b714a088-e91ac24f,1,1,1,0.5,0.5,0.5
b715a46a-32d2d7eb,0,0,0,0.25,0.25,0.25
b71bb4df-b9837e9c,0,0,0,0.25,0.25,0.25
b71bf87d-528e531c,0,0,0,0.25,0.25,0.25
b71bf87d-894c1a21,2,2,2,1.0,1.0,1.0
b71cef92-3492a923,2,2,2,1.0,1.0,1.0
b71d7574-015d9d5d,0,0,0,0.25,0.25,0.25
b71d7574-2af6ba2d,1,1,1,0.5,0.5,0.5
b71d7574-92c4aeba,2,2,2,1.0,1.0,1.0
b71d7574-c6113b75,1,1,1,0.5,0.5,0.5
b71d7574-e6bc43e9,0,0,0,0.25,0.25,0.25
b71e2cab-7a7494cf,1,1,1,0.5,0.5,0.5
b71e9235-4012ac22,0,0,0,0.25,0.25,0.25
b71ecc5a-7a837d0a,1,1,1,0.5,0.5,0.5
b71f13d6-b07faf5f,2,2,2,1.0,1.0,1.0
b71f7e68-578dfb43,0,0,0,0.25,0.25,0.25
b7205754-4faa3862,1,1,1,0.5,0.5,0.5
b720f8cf-eb23da16,2,2,2,1.0,1.0,1.0
b721bf1b-be4e2e12,1,1,1,0.5,0.5,0.5
b721f994-43356f34,0,0,0,0.25,0.25,0.25
b7226661-1ba4dc1a,1,1,1,0.5,0.5,0.5
b7226661-33b4c4ff,0,0,0,0.25,0.25,0.25
b7226661-aff64877,2,2,2,1.0,1.0,1.0
b7234188-8102b743,0,0,0,0.25,0.25,0.25
b72393ac-a136bc1e,0,0,0,0.25,0.25,0.25
b72393ac-b071c025,2,2,2,1.0,1.0,1.0
b724e1f0-cffecdc5,0,0,0,0.25,0.25,0.25
b726242a-53eb7489,1,1,1,0.5,0.5,0.5
b726c429-11f5acde,0,0,0,0.25,0.25,0.25
b726c429-299fdd6b,1,1,1,0.5,0.5,0.5
b726c429-726588e2,0,0,0,0.25,0.25,0.25
b726c429-8f45fe47,1,1,1,0.5,0.5,0.5
b726c429-9789a231,0,0,0,0.25,0.25,0.25
b726c429-b84a63c2,1,1,1,0.5,0.5,0.5
b726c429-c334aa54,1,1,1,0.5,0.5,0.5
b7279e9d-fcd59829,0,0,0,0.25,0.25,0.25
b72812e8-c636249b,0,0,0,0.25,0.25,0.25
b728b79a-14e09f31,1,1,1,0.5,0.5,0.5
b728b79a-15b4e229,1,1,1,0.5,0.5,0.5
b728b79a-b1757497,2,2,2,1.0,1.0,1.0
b7298f0f-00fb851b,1,1,1,0.5,0.5,0.5
b729d050-af382d96,0,0,0,0.25,0.25,0.25
b729d9e2-1a443f51,2,2,2,1.0,1.0,1.0
b729d9e2-a4d95e09,0,0,0,0.25,0.25,0.25
b72b3974-07848804,0,0,0,0.25,0.25,0.25
b72b3974-552bb7d7,2,2,2,1.0,1.0,1.0
b72b3974-9667b29a,2,2,2,1.0,1.0,1.0
b72f72e4-02ac60a7,0,0,0,0.25,0.25,0.25
b7301a4a-b25a846a,0,0,0,0.25,0.25,0.25
b730ab01-492b4489,0,0,0,0.25,0.25,0.25
b73282b1-7bc49185,0,0,0,0.25,0.25,0.25
b733092e-68a5b8e9,1,1,1,0.5,0.5,0.5
b733b13d-e5dccc44,0,0,0,0.25,0.25,0.25
b7341ecf-4be3bdcb,1,1,1,0.5,0.5,0.5
b7348a27-496f5f92,2,2,2,1.0,1.0,1.0
b735df0d-e7bf4c09,0,0,0,0.25,0.25,0.25
b736a729-8e235005,1,1,1,0.5,0.5,0.5
b736c477-ce5093ac,1,1,1,0.5,0.5,0.5
b736c477-fb345fa9,2,2,2,1.0,1.0,1.0
b73737dc-0fac3a01,0,0,0,0.25,0.25,0.25
b737b268-3e81c0e9,2,2,2,1.0,1.0,1.0
b738d22a-6ac5e1d6,2,2,2,1.0,1.0,1.0
b7390768-06a6a4a0,0,0,0,0.25,0.25,0.25
b7394616-aff8fb86,2,2,2,1.0,1.0,1.0
b73a59ee-a81b5085,1,1,1,0.5,0.5,0.5
b73a793e-ebf5917d,0,0,0,0.25,0.25,0.25
b73dd344-03413fbf,1,1,1,0.5,0.5,0.5
